Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Expected Delivery Date,Quantity,other,other2
INSPIRA MEDICAL CENTER MULLICA HILL,700 MULLICA HILL RD,,MULLICA HILL,GLOUCESTER,NJ,08062,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
JERSEY CITY MEDICAL CENTER RWJ BARN,355 GRAND ST,,JERSEY CITY,HUDSON,NJ,07302,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,72.0,12/28/2021 12:00:00 AM
ROBERT WOOD JOHNSON UNIVERSITY HOSP,1 HAMILTON HEALTH PL,,TRENTON,MERCER,NJ,08690,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
ROBERT WOOD JOHNSON UNIVERSITY HOSP,1 ROBERT WOOD JOHNSON PL,PHARMACY,NEW BRUNSWICK,MIDDLESEX,NJ,08901,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,72.0,12/28/2021 12:00:00 AM
MONMOUTH MEDICAL CENTER-LONG BRANCH,300 2ND AVE,ATTENTION PHARMACY,LONG BRANCH,MONMOUTH,NJ,07740,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,72.0,12/28/2021 12:00:00 AM
MEMORIAL SLOAN KETTERING MONMOUTH,480 RED HILL RD,,MIDDLETOWN,MONMOUTH,NJ,07748,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,72.0,01/01/2022 12:00:00 AM
MONMOUTH MEDICAL CENTER SOUTHERN CA,600 RIVER AVE,,LAKEWOOD,OCEAN,NJ,08701,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
COMMUNITY MEDICAL CENTER,99 ROUTE 37 W,,TOMS RIVER,OCEAN,NJ,08755,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,72.0,12/28/2021 12:00:00 AM
MSKCC AT BASKING RIDGE,136 MOUNTAINVIEW BLVD,,BASKING RIDGE,SOMERSET,NJ,07920,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,72.0,01/01/2022 12:00:00 AM
ROBERT WOOD JOHNSON UNIVERSITY HOSP,110 Rehill Ave,,Somerville,SOMERSET,NJ,08876,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
ROBERT WOOD JOHNSON UNIVERSITY HOSP,865 STONE ST,,RAHWAY,UNION,NJ,07065,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
RENAL MEDICINE ASSOCIATES,3821 Masthead ST NE,,ALBUQUERQUE,BERNALILLO,NM,87109-4679,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
Lovelace Infectious Disease,715 Dr. Martin Luther King Ave NW,Suite 102,Albuquerque,BERNALILLO,NM,87102,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
CANONCITO BAND OF NAVAJOS,129 MEDICINE HORSE DR,,TOHAJIILEE,CIBOLA,NM,87026,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
ZUNI INDIAN HOSPITAL,Route 301 North 21 B. Avenue,,ZUNI,MCKINLEY,NM,87327,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
San Juan Oncology Associates,2325 E 30th,,Farmington,SAN JUAN,NM,87401,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,26.0,12/30/2021 12:00:00 AM
CHRISTUS ST. VINCENT CANCER CENTER,490 A W ZIA RD,,Santa Fe,SANTA FE,NM,87505,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,34.0,12/30/2021 12:00:00 AM
NM DEPT OF HEALTH PHARMACY,NMDOH PHD PHARMACY,"1301 Siler Rd, Bldg A",Santa Fe,SANTA FE,NM,87507,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,48,8.0,12/29/2021 12:00:00 AM
CARSON TAHOE REGIONAL MEDICAL CTR,1600 MEDICAL PARKWAY,,CARSON CITY,CARSON CITY,NV,89703,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
BANNER CHURCHILL HOSPITAL,801 E WILLIAMS AVE,,FALLON,CHURCHILL,NV,89406,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
HENDERSON HOSPITAL,1050 WEST GALLERIA DR,,HENDERSON,CLARK,NV,89011,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
Adam Herrmann,3041 E Flamingo RD suite A,,LAS VEGAS,CLARK,NV,891217446,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
SNIPPER HEALTH LTD/EXCELLYON CLINIC,7470 S DEAN MARTIN DR. #101,,LAS VEGAS,CLARK,NV,89139,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,
UNIVERSITY MEDICAL CENTER HOSPITAL,1800 W. Charleston Blvd.,,LAS VEGAS,CLARK,NV,89102,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,48.0,12/30/2021 12:00:00 AM
UNIVERSITY MEDICAL CENTER HOSPITAL,1800 W. Charleston Blvd.,,LAS VEGAS,CLARK,NV,89102,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,96,48.0,12/30/2021 12:00:00 AM
Mobile Medical Nevada-Malkin PC,3753 Howard Hughes Parkway,Suite 200 - 224,Las Vegas,CLARK,NV,89169,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
Mobile Medical Nevada-Malkin PC,3753 Howard Hughes Parkway,Suite 200 - 224,Las Vegas,CLARK,NV,89169,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
MESA VIEW REGIONAL HOSPITAL,1299 Bertha Howe Ave,,Mesquite,CLARK,NV,89027,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,
Humboldt County General Hospital,118 E Haskell St.,,Winnemucca,HUMBOLDT,NV,89445,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24.0,12/29/2021 12:00:00 AM
Humboldt County General Hospital,118 E Haskell St.,,Winnemucca,HUMBOLDT,NV,89445,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24.0,12/29/2021 12:00:00 AM
PREFERRED FAMILY MEDICINE,10627 PROFESSIONAL CIRCLE STE A,,RENO,WASHOE,NV,89521,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
RENOWN HEALTH,1155 MILL ST.,,RENO,WASHOE,NV,89502,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Forest View Medical Clinic,6880 S McCarran Blvd Ste A5,,Reno,WASHOE,NV,89509,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,,
Forest View Medical Clinic,6880 S McCarran Blvd Ste A5,,Reno,WASHOE,NV,89509,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
Gateway Health,150 Country Estates Circle #118,,Reno,WASHOE,NV,89511,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
INTEGRICARE RX,10605 Double R Blvd,,Reno,WASHOE,NV,89521,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,
ALBANY MEDICAL CTR HOSP,43 NEW SCOTLAND AVE,MC-85,ALBANY,ALBANY,NY,12208-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24.0,12/30/2021 12:00:00 AM
ALBANY MEDICAL CTR HOSP,43 NEW SCOTLAND AVE,MC-85,ALBANY,ALBANY,NY,12208-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24.0,12/30/2021 12:00:00 AM
ST PETERS HOSPITAL-BIRTH DOSE,Department of Pharmacy,315 S Manning Blvd,Albany,ALBANY,NY,12208,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
Samaritan Hosp-Albany Memorial Camp,600 Northern Blvd,,Albany,ALBANY,NY,12204,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
JONES MEMORIAL HOSPITAL,191 N MAIN ST,,WELLSVILLE,ALLEGANY,NY,14895-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,BRONX,NY,10467,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,,
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,BRONX,NY,10467,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,,
UHS Binghamton General Hospital,10-42 Mitchell Avenue,Pharmacy,Binghamton,BROOME,NY,13903,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/31/2021 12:00:00 AM
OLEAN GENERAL HOSPITAL,515 Main St,,Olean,CATTARAUGUS,NY,14760,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,,AUBURN,CAYUGA,NY,13021,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVE,PHARMACY,DUNKIRK,CHAUTAUQUA,NY,14048-2599,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
WESTFIELD MEMORIAL HOSPITAL,189 EAST MAIN ST,,WESTFIELD,CHAUTAUQUA,NY,14787,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Arnot Ogden Medical Center,600 Roe Ave,Inpatient Pharmacy Dept.,Elmira,CHEMUNG,NY,14905,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
CHAMPLAIN VALLEY PHY HSP,75 BEEKMAN ST,Department of Pharmacy Services,PLATTSBURGH,CLINTON,NY,12901-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVE - ATTN PHARMACY,,HUDSON,COLUMBIA,NY,12534-2907,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Margaretville Hospital - Pharmacy,42084 State Highway #28,,Margaretville,DELAWARE,NY,12455,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Delaware Valley Hospital Inc,1 titus place,,walton,DELAWARE,NY,13856,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
VASSAR BROTHERS MED CTR,45 READE PLACE - ATT PHARM DEPT,45 Reade Place,Poughkeepsie,DUTCHESS,NY,12601,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
WM-MidHudson Regional Hospital,241 North Road,,Poughkeepsie,DUTCHESS,NY,12601,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
Erie County Medical Center,462 Grider Street,Ground Floor - Inpatient Pharmacy,BUFFALO,ERIE,NY,14215,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,24.0,12/30/2021 12:00:00 AM
Erie County Medical Center,462 Grider Street,Ground Floor - Inpatient Pharmacy,BUFFALO,ERIE,NY,14215,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24.0,12/30/2021 12:00:00 AM
Kaleida - Buffalo GM Center,100 High Street,,Buffalo,ERIE,NY,14203,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
MERCY HOSPITAL OF BUFFALO,565 Abbott Rd,Pharmacy Department,Buffalo,ERIE,NY,14220,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
ROSWELL PARK CANCER INSTITUTE,Elm And Carlton St,,Buffalo,ERIE,NY,14263-0001,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,,
ROSWELL PARK CANCER INSTITUTE,Elm And Carlton St,,Buffalo,ERIE,NY,14263-0001,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
SISTERS OF CHARITY HOSPITAL OF BUFF,2157 Main Street,,Buffalo,ERIE,NY,14214,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
SISTERS OF CHARITY HOSP OF BUFFALO,2605 Harlem Road,,Cheektowaga,ERIE,NY,14225,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Bertrand Chaffee Hospital,224 EAST MAIN ST,,SPRINGVILLE,ERIE,NY,14141,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Kaleida-Millard Fillmor,1540 MAPLE RD,,WILLIAMSVILLE,ERIE,NY,14221-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,
ALICE HYDE MED CEN,Alice Hyde Medical Center,133 Park St,Malone,FRANKLIN,NY,12953,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
ADIRONDACK MEDICAL CTR,2233 NY-86,,SARANAC LAKE,FRANKLIN,NY,12983,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
NATHAN LITTAUER HOSPITAL,99 East  State Street,,Gloversville,FULTON,NY,12078,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
UNITED MEM MED CTR,127 North Street,,Batavia,GENESEE,NY,14020,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
River Hospital,4 Fuller Street,,Alexandria Bay,JEFFERSON,NY,13607,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
SAMARITAN MEDICAL CTR,830 WASHINGTON ST,ATTN PHARMACY,WATERTOWN,JEFFERSON,NY,13601,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,BROOKLYN,KINGS,NY,11203-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,0.0,12/20/2021 12:00:00 AM
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,BROOKLYN,KINGS,NY,11203-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,0.0,12/20/2021 12:00:00 AM
NICHOLAS H NOYES HOSPITAL,111 Clara Barton St,Attn: Dept of Pharmacy,Dansville,LIVINGSTON,NY,14437,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
COMMUNITY MEMORIAL HOSPITAL,150 Broad Street,,Hamilton,MADISON,NY,13346,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,24.0,12/31/2021 12:00:00 AM
ONEIDA HEALTHCARE CTR,321 GENESEE ST,,ONEIDA,MADISON,NY,13421,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
HIGHLAND HOSPITAL,1000 SOUTH AVE,ATTN PHARMACY,ROCHESTER,MONROE,NY,14620-0000,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
ROCHESTER GENERAL HOSPITAL,1425 Portland Ave,Inpatient Pharmacy,ROCHESTER,MONROE,NY,14621-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Strong Memorial Hospital,155 Bellwood Drive,,Rochester,MONROE,NY,14606,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
Strong Memorial Hospital,155 Bellwood Drive,,Rochester,MONROE,NY,14606,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
THE UNITY HOSPITAL OF ROCHESTER,1555 Long Pond Rd,,Rochester,MONROE,NY,14626,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
St Joseph Hospital,4295 Hempstead Turnpike,,Bethpage,NASSAU,NY,11714,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Nassau University Medical Center,2201 Hempstead Tpke,,East Meadow,NASSAU,NY,11554,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Glencove Hospital,Glen Cove Hospital,101 St. Andrews Lane,Glen Cove,NASSAU,NY,11542,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
NORTH SHORE UNIV HOSP,225 Community Dr. Suite 140,,Great Neck,NASSAU,NY,11021,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
NYU Langone Hospital - Long ISLAND,259 FIRST ST,Pharmacy Dept - Lower Level,MINEOLA,NASSAU,NY,11501,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
MOUNT SINAI HOSP SO NASSAU,One Healthy Way,,Oceanside,NASSAU,NY,11572,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
Plainview Hospital,Plainview Hospital,888 Old Country Road,Plainview,NASSAU,NY,11803,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
MERCY MEDICAL CENTER,1000 North Village Ave,Pharmacy Dept,Rockville Centre,NASSAU,NY,11570,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
St. Francis Hospital - Roslyn,100 Port Washington Blvd,,Roslyn,NASSAU,NY,11576,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
North Shore Univ Hospital at Syosse,Syosset Hospital,221 Jericho Turnpike,Syosset,NASSAU,NY,11791,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24.0,12/29/2021 12:00:00 AM
Long Island Jewish Medical Valley S,900 Franklin ave,Main Pharmacy,Valley Stream,NASSAU,NY,11580,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/30/2021 12:00:00 AM
MEMORIAL HOSPITAL FOR CANCER AND AL,1275 YORK AVENUE,ATTN PHARMACY ABO5 Priti Patel,NEW YORK,NEW YORK,NY,10065,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,144.0,01/01/2022 12:00:00 AM
MEMORIAL HOSPITAL FOR CANCER AND AL,1275 YORK AVENUE,ATTN PHARMACY ABO5 Priti Patel,NEW YORK,NEW YORK,NY,10065,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,144.0,01/01/2022 12:00:00 AM
NYP-WEILL CORNELL MEDICAL CTR,512 E 71ST STREET,,NEW YORK,NEW YORK,NY,10021,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/23/2021 12:00:00 AM,288,144.0,12/30/2021 12:00:00 AM
NYP-WEILL CORNELL MEDICAL CTR,512 E 71ST STREET,,NEW YORK,NEW YORK,NY,10021,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,144.0,12/30/2021 12:00:00 AM
NYU LANGONE -TISCH HOSPITAL,550 FIRST AVENUE,3RD FLOOR C/O PHARMACY,NEW YORK,NEW YORK,NY,10016,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/23/2021 12:00:00 AM,288,144.0,12/29/2021 12:00:00 AM
NYU LANGONE -TISCH HOSPITAL,550 FIRST AVENUE,3RD FLOOR C/O PHARMACY,NEW YORK,NEW YORK,NY,10016,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,144.0,12/29/2021 12:00:00 AM
MOUNT SINAI HOSPITAL,1 Gustave Levy Place,PHARMACY,New York,NEW YORK,NY,10029,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,144.0,01/02/2022 12:00:00 AM
MOUNT SINAI HOSPITAL,1 Gustave Levy Place,PHARMACY,New York,NEW YORK,NY,10029,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,144.0,01/02/2022 12:00:00 AM
NYP-COLUMBIA UNIVERSITY MEDICAL CTR,627 W 165 St,,New York,NEW YORK,NY,10032,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,240,114.0,12/30/2021 12:00:00 AM
NYP-COLUMBIA UNIVERSITY MEDICAL CTR,627 W 165 St,,New York,NEW YORK,NY,10032,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,240,114.0,12/30/2021 12:00:00 AM
Eastern Niagara Hospital,521 East Ave,,Lockport,NIAGARA,NY,14094,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Niagara Falls Memorial Medical Cent,621 - 10TH ST,,Niagara Falls,NIAGARA,NY,14302,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Kaleida - Degraff Memorial Hospital,445 Tremont Street,,North Tonawanda,NIAGARA,NY,14120,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
ROME MEMORIAL HOSPITAL,1500 N JAMES ST,,ROME,ONEIDA,NY,13440,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
St. Elizabeth Medical Center,2209 Genesee Street,,Utica,ONEIDA,NY,13501,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
CROUSE HOSPITAL,736 Irving Ave,,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/31/2021 12:00:00 AM
ST JOSEPHS HOSP HLTH CTR,301 Prospect Ave,,Syracuse,ONONDAGA,NY,13203,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
UPSTATE UNIVERSITY HOSPITAL AT COMM,4900 Broad Road,,Syracuse,ONONDAGA,NY,13215,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Upstate University Hospital,Upstate University Hospital,Upstate University Hospital,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,22.0,12/30/2021 12:00:00 AM
Upstate University Hospital,Upstate University Hospital,Upstate University Hospital,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,22.0,12/30/2021 12:00:00 AM
UR Medicine Frederick Ferris Thomp,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,ONTARIO,NY,14424,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
Clifton Springs Hospital and CEC,2 Coulter Rd,,Clifton Springs,ONTARIO,NY,14432,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Garnet Health Medical Center,707 East Main St,,Middletown,ORANGE,NY,10940,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
BON SECOURS COMMUNITY HOSP,160 E MAIN ST,,PORT JERVIS,ORANGE,NY,12771,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
ST ANTHONY COMMUNITY HOSP,15 MAPLE AVE,PHARMACY,WARWICK,ORANGE,NY,10990,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Medina Memorial Hospital,200 Ohio Street,,Medina,ORLEANS,NY,14103,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
OSWEGO HOSPITAL,110 West 6th St,Pharmacy 4th floor,OSWEGO,OSWEGO,NY,13126-2598,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,0.0,12/20/2021 12:00:00 AM
AURELIA OSBORN FOX MEMORIAL HOSP,One Norton Avenue,,Oneonta,OTSEGO,NY,13820,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
LONG ISLAND JEWISH MEDICAL CENTER,270-05 76TH AVENUE,ATTN: PHARMACY,GLEN OAKS,QUEENS,NY,11004,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,144.0,12/30/2021 12:00:00 AM
LONG ISLAND JEWISH MEDICAL CENTER,270-05 76TH AVENUE,ATTN: PHARMACY,GLEN OAKS,QUEENS,NY,11004,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,144.0,12/30/2021 12:00:00 AM
STATEN ISLAND UNIVERISTY-NORTH CAMP,475 SEAVIEW AVENUE,,STATEN ISLAND,RICHMOND,NY,10305,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/23/2021 12:00:00 AM,240,120.0,12/30/2021 12:00:00 AM
STATEN ISLAND UNIVERISTY-NORTH CAMP,475 SEAVIEW AVENUE,,STATEN ISLAND,RICHMOND,NY,10305,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,240,120.0,12/30/2021 12:00:00 AM
MONTEFIORE NYACK HOSPITAL-BD/C19,160 N MIDLAND AVE,,NYACK,ROCKLAND,NY,10960,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
Good Samaritan Hospital Of Suffern,255 lafayette,,Suffern,ROCKLAND,NY,10901,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24.0,12/28/2021 12:00:00 AM
